source_file,statistic,value,evidence_class,confirmatory
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.AC@1.resamples,10000,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.AC@1.seed,20260826,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.Avg@5.ci95,"[1.2335811384723962e-18,0.05777777777777778]",DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.Avg@5.fault_stratified,true,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.Avg@5.point_delta,0.026666666666666672,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.Avg@5.resamples,10000,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2ob.Avg@5.seed,20260826,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.AC@1.ci95,"[0.03333333333333333,0.2111111111111111]",DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.AC@1.fault_stratified,true,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.AC@1.point_delta,0.12222222222222222,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.AC@1.resamples,10000,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.AC@1.seed,20260826,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.Avg@5.ci95,"[0.019999999999999987,0.1577777777777778]",DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.Avg@5.fault_stratified,true,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.Avg@5.point_delta,0.08666666666666667,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.Avg@5.resamples,10000,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,datasets.re2tt.Avg@5.seed,20260826,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,resamples,10000,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,schema_version,p3_m_z2_vs_z1_bootstrap_v1,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,seed,20260826,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,status,EXPLORATORY_ONLY,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,two_dataset_descriptive_mean.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/postmortem/z2_vs_z1_bootstrap.json,two_dataset_descriptive_mean.Avg@5,0.05666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A1-A0.AC@1,0.030303030303030304,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A1-A0.Avg@5,-0.006060606060606056,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A1-A0.cases,66,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A1-A0.root_rank,0.045454545454545456,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A3-A2.AC@1,-0.045454545454545456,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A3-A2.Avg@5,-0.01818181818181818,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A3-A2.cases,66,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-1.A3-A2.root_rank,0.10606060606060606,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A1-A0.AC@1,0.12,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A1-A0.Avg@5,8.881784197001253e-18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A1-A0.cases,25,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A1-A0.root_rank,0.04,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A3-A2.AC@1,-0.04,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A3-A2.Avg@5,-0.03200000000000001,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A3-A2.cases,25,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.MI-3.A3-A2.root_rank,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A1-A0.AC@1,-0.041666666666666664,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A1-A0.Avg@5,4.625929269271485e-18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A1-A0.cases,24,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A3-A2.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A3-A2.cases,24,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-1.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A1-A0.AC@1,-0.03076923076923077,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A1-A0.Avg@5,-0.006153846153846152,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A1-A0.cases,65,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A1-A0.root_rank,0.03076923076923077,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A3-A2.AC@1,-0.03076923076923077,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A3-A2.Avg@5,-0.006153846153846152,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A3-A2.cases,65,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.MI.non-MI-3.A3-A2.root_rank,0.03076923076923077,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A1-A0.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A1-A0.Avg@5,-0.05333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A1-A0.root_rank,0.26666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A3-A2.AC@1,-0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A3-A2.Avg@5,-0.04,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.cpu.A3-A2.root_rank,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A1-A0.Avg@5,-0.013333333333333338,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A1-A0.root_rank,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A3-A2.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.delay.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A1-A0.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A3-A2.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A3-A2.Avg@5,-0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.disk.A3-A2.root_rank,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A1-A0.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A1-A0.Avg@5,0.026666666666666672,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A1-A0.root_rank,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A3-A2.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A3-A2.Avg@5,-0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.loss.A3-A2.root_rank,0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A1-A0.AC@1,0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A1-A0.Avg@5,0.05333333333333334,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A1-A0.root_rank,-0.26666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A3-A2.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A3-A2.Avg@5,0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.mem.A3-A2.root_rank,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A1-A0.AC@1,-0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A1-A0.Avg@5,-0.04,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A1-A0.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A1-A0.root_rank,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A3-A2.Avg@5,-0.02666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A3-A2.cases,15,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fault.socket.A3-A2.root_rank,0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A1-A0.AC@1,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A1-A0.Avg@5,0.02666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A1-A0.root_rank,-0.13333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A3-A2.Avg@5,0.02,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.0.A3-A2.root_rank,-0.1,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A1-A0.Avg@5,-0.01333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A1-A0.root_rank,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A3-A2.Avg@5,-0.020000000000000004,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.1.A3-A2.root_rank,0.1,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A1-A0.AC@1,-0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A1-A0.Avg@5,-0.02666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A1-A0.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A1-A0.root_rank,0.16666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A3-A2.AC@1,-0.1,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A3-A2.Avg@5,-0.039999999999999994,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A3-A2.cases,30,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.fold.2.A3-A2.root_rank,0.23333333333333334,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A1-A0.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A1-A0.Avg@5,-0.022222222222222223,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A1-A0.root_rank,0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A3-A2.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A3-A2.Avg@5,-0.022222222222222223,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.checkoutservice.A3-A2.root_rank,0.1111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A1-A0.AC@1,0.16666666666666666,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A1-A0.Avg@5,0.011111111111111115,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A3-A2.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A3-A2.Avg@5,-0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.currencyservice.A3-A2.root_rank,0.2222222222222222,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A1-A0.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A3-A2.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A3-A2.Avg@5,-0.011111111111111108,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.emailservice.A3-A2.root_rank,0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A1-A0.AC@1,-0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A1-A0.Avg@5,-0.011111111111111108,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A1-A0.root_rank,0.05555555555555555,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A3-A2.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.productcatalogservice.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A1-A0.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A1-A0.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A1-A0.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A1-A0.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A3-A2.Avg@5,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A3-A2.cases,18,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2ob.root.recommendationservice.A3-A2.root_rank,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A1-A0.AC@1,0.1,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A1-A0.Avg@5,0.06666666666666667,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A1-A0.cases,90,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A1-A0.root_rank,-0.2111111111111111,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A3-A2.AC@1,0.0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A3-A2.Avg@5,0.004444444444444444,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A3-A2.cases,90,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-1.A3-A2.root_rank,0.03333333333333333,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A1-A0.AC@1,0.09411764705882353,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A1-A0.Avg@5,0.05647058823529411,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A1-A0.cases,85,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A1-A0.root_rank,-0.07058823529411765,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A3-A2.AC@1,0.011764705882352941,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A3-A2.Avg@5,0.007058823529411766,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A3-A2.cases,85,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.MI-3.A3-A2.root_rank,0.023529411764705882,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A1-A0.AC@1,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A1-A0.Avg@5,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A1-A0.cases,0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A1-A0.root_rank,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A3-A2.AC@1,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A3-A2.Avg@5,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A3-A2.cases,0,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-1.A3-A2.root_rank,,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A1-A0.AC@1,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A1-A0.Avg@5,0.24000000000000005,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A1-A0.cases,5,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A1-A0.root_rank,-2.6,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A3-A2.AC@1,-0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A3-A2.Avg@5,-0.039999999999999994,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A3-A2.cases,5,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.MI.non-MI-3.A3-A2.root_rank,0.2,DIAGNOSTIC,false
artifacts/p4_g0/metrics/subgroup_diagnostics.json,re2tt.fault.cpu.A1-A0.AC@1,0.06666666666666667,DIAGNOSTIC,false
